idx,Var1,x____,x__,x_____1,x___1,x_____2,x___2,x___3,x_____3,x___4
1,27,1158.800049,41.73049927,1187,0.007773974,1183126.5,5786.630371,0.216666669,0.0700317005882999,6.0434671752676e-05
1,28,1159,0,1187,0.005918492,979331.3125,5694.435059,0.216666669,0.0405980866151602,3.5028547554064e-05
1,29,1159,0,1187,0.005368976,946415.6875,5721.55127,0.216666669,0.0334092219114596,2.8825903288576e-05
1,30,1159,0,1187,0.004819461,913500.1875,5748.667969,0.216666669,0.0269203298190738,2.3227204330521e-05
1,31,1159,0,1187,0.004269945,880584.625,5775.784668,0.216666669,0.021131386721206,1.8232430303025e-05
1,32,1159,0,1187,0.003720429,847669.0625,5802.900879,0.216666669,0.0160424050631435,1.3841591944041e-05
1,33,1159,0,1187,0.003170914,814753.5,5830.017578,0.216666669,0.011653392195064,1.0054695595396e-05
1,34,1159,27.21554375,1187,0.003991086,843463.25,5867.97998,0.216666669,0.01846144148544,1.5928767459396e-05
1,35,1159,54.43108749,1187,0.004811259,872173.0625,5905.942871,0.216666669,0.0268287790583289,2.3148213165081e-05
1,36,1159,81.64662933,1187,0.005631431,900882.8125,5943.90625,0.216666669,0.036755384509895,3.1713015107761e-05
1,37,1159,108.862175,1187,0.006451604,929592.5625,5981.869141,0.216666669,0.0482412820462937,4.1623194172816e-05
1,38,1159,136.077713,1187,0.007271777,958302.375,6019.831543,0.216666669,0.0612864605150279,5.2878740737729e-05
1,39,1158.800049,172.365097,1187,0.007183576,993906.875,5987.291992,0.216666669,0.0597984444230273,5.1603764147776e-05
1,40,1158.599976,208.6524963,1187,0.007095376,1029511.375,5954.75293,0.216666669,0.0583289749613176,5.0344360581376e-05
1,41,1158.400024,244.9398804,1187,0.007007176,1065116,5922.212891,0.216666669,0.0568780383277926,4.9100515494976e-05
1,42,1158.199951,281.2272644,1187,0.006918977,1100720.5,5889.673828,0.216666669,0.055445629180126,4.7872242726529e-05
1,43,1158,317.5146484,1187,0.006830776,1136325,5857.133789,0.216666669,0.0540317018825998,4.6659500762176e-05
1,44,1158.199951,254.0117188,1187,0.006980426,1169585.25,5900.52002,0.216666669,0.0564348528716665,4.8726347141476e-05
1,45,1158.400024,190.5088043,1187,0.007130076,1202845.625,5943.90625,0.216666669,0.0588907216143865,5.0837983765776e-05
1,46,1158.599976,127.0058594,1187,0.007279726,1236105.875,5987.291992,0.216666669,0.0613993228899332,5.2994410635076e-05
1,47,1158.800049,63.50292969,1187,0.007429376,1269366.25,6030.678223,0.216666669,0.0639606961405627,5.5195627749376e-05
1,48,1159,0,1187,0.007579026,1302626.5,6074.064453,0.216666669,0.0665748550909555,5.7441635108676e-05
1,49,1158.800049,15.42214012,1187,0.007600729,1286975.375,6095.757324,0.216666669,0.0669451318776568,5.7771081331441e-05
1,50,1158.599976,30.84428024,1187,0.007622432,1271324.25,6117.450684,0.216666669,0.0673163612778961,5.8101469594624e-05
1,51,1158.400024,46.26642227,1187,0.007644135,1255673.25,6139.143555,0.216666669,0.067688556804491,5.8432799898225e-05
2,1,1158.400024,46.26642227,1187,0.007644135,1255673.25,6139.143555,0.216666669,0.067688556804491,5.8432799898225e-05
2,2,1158.199951,61.68856049,1187,0.007665838,1240022.125,6160.836914,0.216666669,0.0680617037914785,5.8765072242244e-05
2,3,1158,77.11070251,1187,0.007687541,1224371,6182.529785,0.216666669,0.0684358159136966,5.9098286626681e-05
2,4,1158,61.68856049,1187,0.007798327,1226080.875,6120.162109,0.219999999,0.0704225008307598,6.0813903998929e-05
2,5,1158,46.26642227,1187,0.007909114,1227790.75,6057.794434,0.223333329,0.0724376295788654,6.2554084264996e-05
2,6,1158,30.84428024,1187,0.0080199,1229500.75,5995.426758,0.226666674,0.07448116577958,6.431879601e-05
2,7,1158,15.42214012,1187,0.008130686,1231210.625,5933.059082,0.230000004,0.0765531274938302,6.6108054830596e-05
2,8,1158,0,1187,0.008241473,1232920.5,5870.691406,0.233333334,0.0786535338088662,6.7921877209729e-05
2,9,1158.199951,0,1187,0.00840576,1245055.25,5859.845215,0.233333334,0.0818347036617131,7.06568011776e-05
2,10,1158.400024,0,1187,0.008570046,1257190.125,5848.999023,0.233333334,0.0850794872540437,7.3445688442116e-05
2,11,1158.599976,0,1187,0.008734333,1269324.875,5838.151855,0.233333334,0.0883879387946086,7.6288572954889e-05
2,12,1158.800049,0,1187,0.00889862,1281459.625,5827.305176,0.233333334,0.0917600893237052,7.91854379044e-05
2,13,1159,0,1187,0.009062907,1293594.375,5816.458984,0.233333334,0.0951959523338622,8.2136283290649e-05
2,14,1159,0,1187,0.009180508,1318691.25,5870.691406,0.230000004,0.0976825217530162,8.4281727138064e-05
2,15,1159,0,1187,0.009298108,1343788.25,5924.924316,0.226666674,0.100201127548031,8.6454812379664e-05
2,16,1159,0,1187,0.009415708,1368885.125,5979.156738,0.223333329,0.102751790726725,8.8655557141264e-05
2,17,1159,0,1187,0.009533308,1393982,6033.389648,0.219999999,0.105334511289099,9.0883961422864e-05
2,18,1159,0,1187,0.009650908,1419079,6087.62207,0.216666669,0.107949289235154,9.3140025224464e-05
2,19,1158.800049,0,1187,0.009644852,1409467.625,6011.696777,0.216666669,0.107795254072222,9.3023170101904e-05
2,20,1158.599976,0,1187,0.009638795,1399856.5,5935.770508,0.216666669,0.107641316953923,9.2906369052025e-05
2,21,1158.400024,0,1187,0.009632738,1390245.125,5859.845215,0.216666669,0.107487522797656,9.2789641376644e-05
2,22,1158.199951,0,1187,0.009626682,1380633.875,5783.918945,0.216666669,0.107333871389414,9.2673006329124e-05
2,23,1158,0,1187,0.009620625,1371022.625,5707.993652,0.216666669,0.107180340602344,9.2556425390625e-05
2,24,1158,0,1187,0.009714125,1379751.375,5751.379883,0.216666669,0.109273771989094,9.4364224515625e-05
2,25,1158,0,1187,0.009807624,1388480.125,5794.766113,0.216666669,0.111387427712385,9.6189488525376e-05
2,26,1158,0,1187,0.009901123,1397208.75,5838.151855,0.216666669,0.113521330053587,9.8032236661129e-05
2,27,1158,0,1187,0.009994623,1405937.5,5881.538086,0.216666669,0.115675502160245,9.9892488912129e-05
2,28,1158,0,1187,0.010088122,1414666.25,5924.924316,0.216666669,0.117849897953812,0.000101770205486884
2,29,1158.199951,0,1187,0.010149321,1424470.625,5949.329102,0.216666669,0.119304690705211,0.000103008716761041
2,30,1158.400024,0,1187,0.010210518,1434274.875,5973.733887,0.216666669,0.120768621298443,0.000104254677828324
2,31,1158.599976,0,1187,0.010271715,1444079.375,5998.138184,0.216666669,0.122241715774968,0.000105508129041225
2,32,1158.800049,0,1187,0.010332912,1453883.625,6022.542969,0.216666669,0.123724004010908,0.000106769070399744
2,33,1159,0,1187,0.01039411,1463688,6046.948242,0.216666669,0.125215488800144,0.0001080375226921
2,34,1159,0,1187,0.010421618,1467369.75,5965.599121,0.216666669,0.125879131094254,0.000108610121737924
2,35,1159,0,1187,0.010449125,1471051.625,5884.25,0.216666669,0.126544503174859,0.000109184213265625
2,36,1159,0,1187,0.010476632,1474733.375,5802.900391,0.216666669,0.127211629135508,0.000109759818063424
2,37,1159,0,1187,0.01050414,1478415.25,5721.55127,0.216666669,0.127880533324796,0.0001103369571396
2,38,1159,0,1187,0.010531647,1482097,5640.202637,0.216666669,0.128551167109294,0.000110915588532609
2,39,1158.800049,58.05982208,1187,0.010677512,1501154.125,5707.993652,0.216666669,0.132113938983209,0.000114009262510144
2,40,1158.599976,116.1196442,1187,0.010823376,1520211.25,5775.78418,0.216666669,0.135724736456613,0.000117145468037376
2,41,1158.400024,174.1794586,1187,0.01096924,1539268.25,5843.575195,0.216666669,0.139383586491913,0.0001203242261776
2,42,1158.199951,232.2392883,1187,0.011115105,1558325.5,5911.365723,0.216666669,0.143090460566567,0.000123545559161025
2,43,1158,290.2991028,1187,0.01126097,1577382.625,5979.156738,0.216666669,0.146845337704762,0.0001268094453409
2,44,1158.199951,307.535614,1187,0.011388413,1590744.625,5935.770508,0.216666669,0.150213843697653,0.000129695950658569
2,45,1158.400024,324.7721252,1187,0.011515854,1604106.75,5892.384277,0.216666669,0.153621095638605,0.000132614893349316
2,46,1158.599976,342.0086365,1187,0.011643296,1617468.625,5848.999023,0.216666669,0.157067160290561,0.000135566341743616
2,47,1158.800049,359.2451477,1187,0.011770737,1630830.75,5805.612305,0.216666669,0.16055203593641,0.000138550249523169
2,48,1159,376.4816589,1187,0.01189818,1644192.75,5762.226074,0.216666669,0.164075790595072,0.0001415666873124
2,49,1158.800049,353.8020325,1187,0.012341831,1698537.25,5754.091309,0.216666669,0.17650934173457,0.000152320792432561
2,50,1158.599976,331.1224365,1187,0.01278548,1752881.75,5745.956543,0.216666669,0.189394598821657,0.0001634684988304
2,51,1158.400024,308.4428101,1187,0.013229132,1807226.25,5737.821289,0.216666669,0.202731511135853,0.000175009933473424
3,1,1158.400024,308.4428101,1187,0.013229132,1807226.25,5737.821289,0.216666669,0.202731511135853,0.000175009933473424
3,2,1158.199951,285.7632141,1187,0.013672782,1861570.625,5729.686523,0.216666669,0.216519652336629,0.000186944967619524
3,3,1158,263.0835876,1187,0.014116433,1915915.125,5721.55127,0.216666669,0.23075892218516,0.000199273680643489
3,4,1158,210.4668579,1187,0.014300152,1938667.875,5792.054199,0.216666669,0.236804454084354,0.000204494347223104
3,5,1158,157.8501434,1187,0.014483869,1961420.5,5862.556641,0.216666669,0.242928090080208,0.000209782461209161
3,6,1158,105.233429,1187,0.014667588,1984173.375,5933.059082,0.216666669,0.249129963500308,0.000215138137737744
3,7,1158,52.61671448,1187,0.014851307,2006926,6003.562012,0.216666669,0.255410008106352,0.000220561319608249
3,8,1158,0,1187,0.015035025,2029678.75,6074.064453,0.216666669,0.261768189077224,0.000226051976750625
3,9,1158.199951,0,1187,0.015196032,2023845.75,6071.353027,0.216666669,0.267450824497797,0.000230919388545024
3,10,1158.400024,0,1187,0.015357038,2018012.75,6068.641113,0.216666669,0.273195458589108,0.000235838616133444
3,11,1158.599976,0,1187,0.015518044,2012179.75,6065.929688,0.216666669,0.279002100574833,0.000240809689585936
3,12,1158.800049,0,1187,0.01567905,2006346.75,6063.217285,0.216666669,0.284870839242015,0.0002458326089025
3,13,1159,0,1187,0.015840057,2000513.75,6060.505859,0.216666669,0.290801683279606,0.000250907405763249
3,14,1158.800049,56.24545288,1187,0.015824033,2003726.75,6038.812988,0.216666669,0.290163555891842,0.000250400020385089
3,15,1158.599976,112.4909058,1187,0.015808009,2006939.875,6017.119629,0.216666669,0.289526195905737,0.000249893148544081
3,16,1158.400024,168.7363586,1187,0.015791982,2010152.75,5995.426758,0.216666669,0.288889554038955,0.000249386695488324
3,17,1158.199951,224.9818115,1187,0.015775958,2013365.75,5973.733398,0.216666669,0.288253789221973,0.000248880850817764
3,18,1158,281.2272644,1187,0.015759932,2016578.75,5952.040527,0.216666669,0.287618778794475,0.000248375456644624
3,19,1158,225.8889923,1187,0.017661471,2319258.5,6038.812988,0.216666669,0.361212112029488,0.000311927557883841
3,20,1158,170.5507202,1187,0.019563008,2621938.5,6125.585449,0.216666669,0.443179664565338,0.000382711282008064
3,21,1158,115.2124557,1187,0.021464549,2924618.5,6212.357422,0.216666669,0.533521708249598,0.000460726863773401
3,22,1158,59.87419128,1187,0.023366086,3227298,6299.129883,0.216666669,0.632237863002981,0.000545973974959396
3,23,1158,4.535923481,1187,0.025267625,3529978,6385.902832,0.216666669,0.739328427096844,0.000638452873140625
3,24,1158.199951,3.62873888,1187,0.025578156,3546304.75,6318.111328,0.216666669,0.75774312688428,0.000654242064360336
3,25,1158.400024,2.721554041,1187,0.025888683,3562631.5,6250.320801,0.216666669,0.776387390503822,0.000670223907474489
3,26,1158.599976,1.81436944,1187,0.026199214,3578958.25,6182.529785,0.216666669,0.795261649679167,0.000686398814217796
3,27,1158.800049,0.90718472,1187,0.026509743,3595285.25,6114.739258,0.216666669,0.814365824421063,0.000702766473926049
3,28,1159,0,1187,0.026820274,3611611.75,6046.948242,0.216666669,0.833700105927253,0.000719327097435076
3,29,1158.800049,184.1585083,1187,0.027155535,3666301,5987.291992,0.219999999,0.854525902554389,0.000737423081136225
3,30,1158.599976,368.3170166,1187,0.027490798,3720990.25,5927.635742,0.223333329,0.87560495092269,0.000755743974676804
3,31,1158.400024,552.4755249,1187,0.027826058,3775679.25,5867.97998,0.226666674,0.896936979807299,0.000774289503819364
3,32,1158.199951,736.6340332,1187,0.028161321,3830368.5,5808.324219,0.230000004,0.91852205367867,0.000793060000465041
3,33,1158,920.7925415,1187,0.028496582,3885057.5,5748.667969,0.233333334,0.940359905020594,0.000812055185682724
3,34,1158.199951,736.6340332,1187,0.029532902,4050338.75,5840.863281,0.233333334,1.01017307974986,0.000872192300541604
3,35,1158.400024,552.4755249,1187,0.030569222,4215620,5933.059082,0.233333334,1.08249856576849,0.000934477333685284
3,36,1158.599976,368.3170166,1187,0.031605542,4380901.5,6025.254883,0.233333334,1.15733743235896,0.000998910285113764
3,37,1158.800049,184.1585083,1187,0.032641862,4546182.5,6117.450684,0.233333334,1.23469120242265,0.00106549115482704
3,38,1159,0,1187,0.033678181,4711464,6209.645996,0.233333334,1.31456083566829,0.00113421987546876
3,39,1159,0,1187,0.033759188,4776729.5,6187.953125,0.230000004,1.32089233555202,0.00113968277441934
3,40,1159,0,1187,0.033840194,4841995,6166.259766,0.226666674,1.3272389680209,0.00114515872995764
3,41,1159,0,1187,0.033921201,4907260.5,6144.566895,0.223333329,1.3336008897703,0.0011506478772824
3,42,1159,0,1187,0.034002211,4972526.5,6122.873535,0.219999999,1.3399782589978,0.00115615035288852
3,43,1159,0,1187,0.034083217,5037792,6101.180664,0.216666669,1.34637052435907,0.00116166568106909
3,44,1158.800049,263.9907532,1187,0.034516774,5098342,6022.542969,0.219999999,1.38060328649994,0.00119140768736708
3,45,1158.599976,527.9815063,1187,0.034950331,5158891.5,5943.905762,0.223333329,1.41525957372266,0.00122152563700956
3,46,1158.400024,791.97229,1187,0.035383888,5219441.5,5865.268555,0.226666674,1.45033945359647,0.00125201952999654
3,47,1158.199951,1055.963013,1187,0.035817444,5279991,5786.631348,0.230000004,1.48584231825201,0.00128288929469314
3,48,1158,1319.953857,1187,0.036251001,5340541,5707.993652,0.233333334,1.52176841511532,0.001314135073502
3,49,1158.199951,1055.963013,1187,0.036706004,5375029,5762.226074,0.233333334,1.56047838505913,0.00134733072964802
3,50,1158.400024,791.97229,1187,0.037161015,5409516,5816.458984,0.233333334,1.59968212904832,0.00138094103583022
3,51,1158.599976,527.9815063,1187,0.037616018,5444004,5870.691406,0.233333334,1.63937819511113,0.00141496481017632
4,1,1158.599976,527.9815063,1187,0.037616018,5444004,5870.691406,0.233333334,1.63937819511113,0.00141496481017632
4,2,1158.800049,263.9907532,1187,0.038071029,5478491,5924.924316,0.233333334,1.67956855609967,0.00144940324911884
4,3,1159,0,1187,0.038526032,5512979,5979.156738,0.233333334,1.72025170918976,0.00148425514166502
4,4,1159,19.05087662,1187,0.038836941,5672330.5,5998.138184,0.230000004,1.74812895604924,0.00150830798623748
4,5,1159,38.10175323,1187,0.039147846,5831682,6017.119629,0.226666674,1.77622990802363,0.00153255384643972
4,6,1159,57.15263748,1187,0.039458755,5991034,6036.101563,0.223333329,1.80455528818788,0.00155699334615002
4,7,1159,76.20350647,1187,0.039769661,6150385.5,6055.083008,0.219999999,1.83310445988765,0.00158162593605492
4,8,1159,95.25439453,1187,0.04008057,6309737.5,6074.064453,0.216666669,1.86187797407736,0.0016064520915249
4,9,1158.800049,233.1464691,1187,0.040327381,6380849.5,6369.632813,0.300000012,1.88455380614883,0.00162629765831916
4,10,1158.599976,371.0385437,1187,0.040574189,6451962.5,6665.200684,0.383333325,1.90736237284039,0.00164626481300772
4,11,1158.400024,508.9306335,1187,0.040820997,6523074.5,6960.769531,0.466666669,1.93030427736462,0.00166635379607401
4,12,1158.199951,646.8227539,1187,0.041067805,6594187.5,7256.337891,0.550000012,1.95337904578571,0.00168656460751802
4,13,1158,784.7148438,1187,0.041314617,6665300,7551.90625,0.633333325,1.97658739515805,0.00170689757785669
4,14,1158.199951,628.6790161,1187,0.041357391,6581170,7386.496094,0.686666667,1.98102433214534,0.00171043379032688
4,15,1158.400024,472.6432495,1187,0.041400168,6497040,7221.086914,0.74000001,1.98546741897543,0.00171397391042822
4,16,1158.599976,316.6074829,1187,0.041442942,6412910.5,7055.676758,0.793333292,1.98991566663514,0.00171751744161536
4,17,1158.800049,160.5717163,1187,0.041485719,6328781,6890.26709,0.846666634,1.99437006837352,0.00172106488094696
4,18,1159,4.535923481,1187,0.041528489,6244651,6724.856934,0.899999976,1.9988292470042,0.00172461539862312
4,19,1158.800049,3.62873888,1187,0.041639153,6310289,6768.243164,0.906666696,2.00914961464866,0.00173381906255741
4,20,1158.599976,2.721554041,1187,0.041749813,6375927,6811.629395,0.913333297,2.01949407974769,0.00174304688553497
4,21,1158.400024,1.81436944,1187,0.041860472,6441565,6855.015137,0.920000017,2.02986333810231,0.00175229911606278
4,22,1158.199951,0.90718472,1187,0.041971136,6507202.5,6898.401367,0.926666617,2.0402575346913,0.0017615762571305
4,23,1158,0,1187,0.042081796,6572841,6941.787598,0.933333337,2.05067620821014,0.00177087755458562
4,24,1158,123.377121,1187,0.042168103,6642850,6941.787598,0.933333337,2.05909643849635,0.00177814891061861
4,25,1158,246.7542419,1187,0.042254411,6712860,6941.787598,0.933333337,2.06753401829211,0.00178543524895692
4,26,1158,370.1313782,1187,0.042340714,6782869,6941.787598,0.933333337,2.0759883598305,0.0017927360620298
4,27,1158,493.5084839,1187,0.042427022,6852879,6941.787598,0.933333337,2.08446044272306,0.00180005219578848
4,28,1158,616.8856201,1187,0.04251333,6922888,6941.787598,0.933333337,2.09294977766375,0.0018073832276889
4,29,1158,530.703064,1187,0.042550679,6906272,6958.057617,0.936666667,2.09662880813209,0.00181056028336104
4,30,1158,444.5205078,1187,0.042588029,6889655.5,6974.327637,0.939999998,2.10031116793341,0.00181374021410484
4,31,1158,358.3379822,1187,0.042625379,6873039,6990.59668,0.943333328,2.10399675860684,0.00181692293489364
4,32,1158,272.1553955,1187,0.042662729,6856422.5,7006.866699,0.946666658,2.10768558015238,0.00182010844572744
4,33,1158,185.9728699,1187,0.042700078,6839806,7023.136719,0.949999988,2.11137753367665,0.00182329666120608
4,34,1158.199951,151.4998474,1187,0.042771749,6927935,7085.504395,0.943333328,2.1188370643578,0.001829422512519
4,35,1158.400024,117.026825,1187,0.04284342,7016063.5,7147.87207,0.936666667,2.12631116949756,0.0018355586372964
4,36,1158.599976,82.55381012,1187,0.042915087,7104192.5,7210.239746,0.930000007,2.13379901220236,0.00184170469221757
4,37,1158.800049,48.08079147,1187,0.042986758,7192321,7272.607422,0.923333347,2.14130183839584,0.00184786136335056
4,38,1159,13.60777092,1187,0.043058433,7280449.5,7334.975098,0.916666687,2.14881920814955,0.00185402865241549
4,39,1158.800049,288.4847412,1187,0.043074328,7313475.5,7164.14209,0.920000017,2.15003498351114,0.00185539773265158
4,40,1158.599976,563.3616943,1187,0.043090228,7346501.5,6993.309082,0.923333347,2.15125106953555,0.00185676774909198
4,41,1158.400024,838.2386475,1187,0.043106128,7379528,6822.476074,0.926666617,2.15246741789824,0.00185813827115238
4,42,1158.199951,1113.115723,1187,0.043122027,7412553.5,6651.643066,0.930000007,2.15368347890431,0.00185950921258873
4,43,1158,1387.992676,1187,0.043137923,7445579.5,6480.810059,0.933333337,2.15489950407305,0.00186088040075393
4,44,1158,1110.394165,1187,0.043508392,7494711.5,6635.373047,0.930000007,2.19207104198492,0.00189298017442566
4,45,1158,832.7955322,1187,0.043878853,7543844,6789.936035,0.926666617,2.22955963160972,0.00192535374059561
4,46,1158,555.1970825,1187,0.044249322,7592975.5,6944.5,0.923333347,2.26736689205831,0.00195800249745968
4,47,1158,277.5985413,1187,0.044619784,7642108,7099.062988,0.920000017,2.30549129383131,0.00199092512420666
4,48,1158,0,1187,0.044990249,7691239.5,7253.625977,0.916666687,2.34393386088496,0.002024122505082
4,49,1158.199951,0,1187,0.045151889,7772088,7248.202148,0.913333297,2.36121422567081,0.00203869308026832
4,50,1158.400024,0,1187,0.045313526,7852935.5,7242.779297,0.909999967,2.378560884979,0.00205331563855268
4,51,1158.599976,0,1187,0.045475163,7933783.5,7237.355957,0.906666696,2.39597368559522,0.00206799044987657
5,1,1158.599976,0,1187,0.045475163,7933783.5,7237.355957,0.906666696,2.39597368559522,0.00206799044987657
5,2,1158.800049,0,1187,0.045636799,8014631.5,7231.933105,0.903333366,2.41345305178662,0.0020827174229664
5,3,1159,0,1187,0.045798436,8095479.5,7226.509766,0.899999976,2.43099872171343,0.0020974967400461
5,4,1158.800049,221.3530884,1187,0.045799319,8107641.5,7193.969727,0.909999967,2.43067304983823,0.00209757762086376
5,5,1158.599976,442.7061768,1187,0.045800202,8119804,7161.430664,0.920000017,2.43034709151099,0.0020976585032408
5,6,1158.400024,664.0592041,1187,0.045801088,8131966.5,7128.890625,0.930000007,2.43002167478772,0.00209773966198374
5,7,1158.199951,885.4123535,1187,0.045801971,8144129,7096.351563,0.939999998,2.42969565530374,0.00209782054748484
5,8,1158,1106.765381,1187,0.045802854,8156291,7063.811523,0.949999988,2.42936986120348,0.00209790143454532
5,9,1158,930.7715454,1187,0.045820013,8164771.5,7093.63916,0.949999988,2.43119041874876,0.00209947359132017
5,10,1158,754.77771,1187,0.045837175,8173252,7123.467773,0.949999988,2.43301197667356,0.00210104661198063
5,11,1158,578.7838745,1187,0.045854334,8181732.5,7153.29541,0.949999988,2.43483389814376,0.00210261994658356
5,12,1158,402.7900085,1187,0.045871496,8190213,7183.124023,0.949999988,2.43665682023194,0.00210419414527802
5,13,1158,226.7961731,1187,0.045888655,8198693.5,7212.95166,0.949999988,2.43848010562705,0.00210576865770902
5,14,1158,186.8800507,1187,0.045882728,8188227,7218.375,0.943333328,2.43785023586006,0.00210522472872198
5,15,1158,146.9639282,1187,0.045876794,8177761,7223.79834,0.936666667,2.43721970369795,0.00210468022771844
5,16,1158,107.0477982,1187,0.045870867,8167295,7229.22168,0.930000007,2.4365899967461,0.00210413643933169
5,17,1158,67.13166809,1187,0.045864932,8156829,7234.644531,0.923333347,2.43595952136823,0.00210359198736462
5,18,1158,27.21554184,1187,0.045859005,8146363,7240.067871,0.916666687,2.43532997724525,0.00210304833959003
5,19,1158,146.0567474,1187,0.045859005,8125444,7229.22168,0.920000017,2.43532997724525,0.00210304833959003
5,20,1158,264.8979492,1187,0.045859005,8104525.5,7218.375,0.923333347,2.43532997724525,0.00210304833959003
5,21,1158,383.7391663,1187,0.045859005,8083606.5,7207.52832,0.926666617,2.43532997724525,0.00210304833959003
5,22,1158,502.5803528,1187,0.045859005,8062688,7196.681641,0.930000007,2.43532997724525,0.00210304833959003
5,23,1158,621.4215698,1187,0.045859005,8041769,7185.835449,0.933333337,2.43532997724525,0.00210304833959003
5,24,1158,551.5683594,1187,0.045862284,8097175.5,7185.835449,0.933333337,2.43567825050073,0.00210334909369666
5,25,1158,481.7151184,1187,0.045865569,8152581.5,7185.835449,0.933333337,2.43602718600538,0.00210365041969376
5,26,1158,411.861908,1187,0.045868848,8207988.5,7185.835449,0.933333337,2.43637550910895,0.0021039512168471
5,27,1158,342.0086365,1187,0.045872129,8263394.5,7185.835449,0.933333337,2.43672406959348,0.00210425221899264
5,28,1158,272.155426,1187,0.045875411,8318801,7185.835449,0.933333337,2.43707276125711,0.00210455333441892
5,29,1158,288.4847412,1187,0.04587806,8328205,7183.124023,0.930000007,2.43735421888305,0.0021047963893636
5,30,1158,304.8140564,1187,0.045880709,8337609.5,7180.411621,0.926666617,2.43763569276082,0.00210503945834268
5,31,1158,321.1434021,1187,0.045883358,8347013.5,7177.700195,0.923333347,2.43791718289044,0.00210528254135616
5,32,1158,337.4727173,1187,0.045886006,8356418,7174.988281,0.920000017,2.4381985829999,0.00210552554663204
5,33,1158,353.8020325,1187,0.045888655,8365822.5,7172.276855,0.916666687,2.43848010562705,0.00210576865770902
5,34,1158,283.041626,1187,0.045886006,8335857.5,7207.52832,0.916666687,2.4381985829999,0.00210552554663204
5,35,1158,212.2812195,1187,0.045883358,8305893.5,7242.779297,0.916666687,2.43791718289044,0.00210528254135616
5,36,1158,141.520813,1187,0.045880709,8275928.5,7278.030762,0.916666687,2.43763569276082,0.00210503945834268
5,37,1158,70.76040649,1187,0.04587806,8245965,7313.282227,0.916666687,2.43735421888305,0.0021047963893636
5,38,1158,0,1187,0.045875411,8216000,7348.533203,0.916666687,2.43707276125711,0.00210455333441892
5,39,1158.199951,0,1187,0.045874905,8244172,7315.993652,0.916666687,2.43743979860386,0.00210450690875902
